"DATA_YEAR","CRIMINAL_ACT_ID","OFFENSE_ID"
2018,6,130261580
2018,6,130271427
2018,6,130271425
2018,5,130261662
2018,9,130271709
2018,9,130261937
2018,9,130271713
2018,9,130271734
2018,9,130267008
2018,6,130267012
2018,9,130262017
2018,9,130267042
2018,6,130262053
2018,6,130262054
2018,6,130271807
2018,9,130262073
2018,9,130271812
2018,6,130267078
2018,6,130267154
2018,6,130271892
2018,8,130271892
2018,6,130271893
2018,8,130271893
2018,6,130271915
2018,6,130271923
2018,9,118251775
2018,9,118251798
2018,6,118252308
2018,6,118252310
2018,6,118252352
2018,6,118252354
2018,9,118254390
2018,9,118254417
2018,9,118254416
2018,6,118254437
2018,6,118254525
2018,6,118251458
2018,6,118252018
2018,8,118252018
2018,6,118252024
2018,8,118252024
2018,9,118254372
2018,6,118254469
2018,9,118251439
2018,9,118251552
2018,9,118251667
2018,9,118252005
2018,6,118255788
2018,6,118251480
2018,6,118251484
2018,6,118251604
2018,6,118251601
2018,9,118251901
2018,9,118252254
2018,6,118252346
2018,6,118254463
2018,9,118251464
2018,9,118252085
2018,9,118251451
2018,9,118252738
2018,6,118254373
2018,6,118254459
2018,6,118254461
2018,6,118254458
2018,9,118252083
2018,8,118252329
2018,9,118254382
2018,2,118254412
2018,6,118255798
2018,6,139076410
2018,6,139076409
2018,6,139076414
2018,6,139076415
2018,6,139076418
2018,6,139076419
2018,9,139076420
2018,6,139076421
2018,6,139076445
2018,6,139076449
2018,9,130271561
2018,9,130271568
2018,9,118964659
2018,9,118964789
2018,6,118964901
2018,8,118964901
2018,6,118964905
2018,8,118964905
2018,8,118965580
2018,9,118965049
2018,6,118965436
2018,6,118965439
2018,6,118965791
2018,6,118965793
2018,9,118966148
2018,9,118964772
2018,9,118964893
2018,6,118965206
2018,9,118965928
2018,6,118965942
2018,6,118965937
2018,6,118966145
2018,6,118964462
2018,9,118964563
2018,9,118964652
2018,9,118964757
2018,2,118964934
2018,9,118964978
2018,6,118964980
2018,8,118964980
2018,6,118964981
2018,8,118964981
2018,9,118965150
2018,9,118965803
2018,6,118963812
2018,9,118964022
2018,8,118964534
2018,6,118964537
2018,6,118964647
2018,6,118964783
2018,9,118965076
2018,2,118965167
2018,9,118965189
2018,6,118965320
2018,6,118965315
2018,6,118965313
2018,2,118965829
2018,6,118965974
2018,9,118965968
2018,9,118966154
2018,6,118966185
2018,11,118966255
2018,6,118963918
2018,6,118964127
2018,6,118964131
2018,9,118964786
2018,9,118964809
2018,9,118964803
2018,9,118964813
2018,9,118964889
2018,6,118964895
2018,9,118965752
2018,6,118965757
2018,6,118965763
2018,9,118965789
2018,2,118965824
2018,3,118965932
2018,9,118965990
2018,9,118966215
2018,9,118966220
2018,6,118966388
2018,8,123017292
2018,6,123009073
2018,9,123017640
2018,9,123009101
2018,9,123009099
2018,6,123009144
2018,6,123017729
2018,6,123017730
2018,6,123017732
2018,6,123013025
2018,6,123017774
2018,6,123017820
2018,9,123971181
2018,9,123969870
2018,6,123976139
2018,6,123976200
2018,9,123970036
2018,9,123976222
2018,6,123971618
2018,6,123971622
2018,8,123971663
2018,8,123971665
2018,9,123971669
2018,9,123976267
2018,9,123971676
2018,6,123970157
2018,9,123976293
2018,9,123970163
2018,6,123970186
2018,6,123971778
2018,9,123971782
2018,9,123970200
2018,9,123970208
2018,6,123970228
2018,6,123970273
2018,9,123970310
2018,9,123970311
2018,9,123976400
2018,9,123970330
2018,6,123971949
2018,9,123980332
2018,6,123971201
2018,6,123971202
2018,9,123971244
2018,9,123971292
2018,9,123971315
2018,6,123971334
2018,6,123976044
2018,9,123971337
2018,9,123969871
2018,9,123969921
2018,6,123970250
2018,6,123970251
2018,9,123970303
2018,9,123976388
2018,9,123017625
2018,9,123017690
2018,9,130271411
2018,9,130266650
2018,9,130261739
2018,3,130271627
2018,9,130261831
2018,9,130266995
2018,6,130267001
2018,6,130262030
2018,9,130267035
2018,6,130262188
2018,8,130262226
2018,6,130267209
2018,5,130262258
2018,6,130262256
2018,6,130261568
2018,6,130271535
2018,9,130271573
2018,9,130266757
2018,9,130271710
2018,6,130261945
2018,6,130261946
2018,9,130271797
2018,6,130267228
2018,6,130262351
2018,8,130266671
2018,9,130261667
2018,6,130261727
2018,6,130261723
2018,8,130261723
2018,6,130261726
2018,6,130261728
2018,9,130261737
2018,9,130261767
2018,2,130271621
2018,9,130266831
2018,9,130261967
2018,9,130261980
2018,9,130347954
2018,6,130348002
2018,9,130357078
2018,6,130357142
2018,3,130348435
2018,6,130358368
2018,6,130350635
2018,6,130350658
2018,6,130358442
2018,6,130350754
2018,6,130350751
2018,6,130350777
2018,6,130358517
2018,6,130358516
2018,9,130348053
2018,9,130357012
2018,9,130353027
2018,6,130357171
2018,6,130353128
2018,6,130353127
2018,6,130349831
2018,6,130349830
2018,8,130354127
2018,6,130354126
2018,8,130354143
2018,6,130354239
2018,6,130354527
2018,2,130356800
2018,9,130347938
2018,9,130347937
2018,6,130347966
2018,9,130356947
2018,6,130352881
2018,7,130352897
2018,9,130348236
2018,6,130357165
2018,6,130357170
2018,6,130353144
2018,3,130357205
2018,6,130350107
2018,6,130354216
2018,6,130354513
2018,3,130350716
2018,6,130350716
2018,6,130350765
2018,6,130354553
2018,9,130352773
2018,9,130348051
2018,9,130357005
2018,6,130352997
2018,6,130348199
2018,6,130357061
2018,6,130354484
2018,6,130358418
2018,6,130350748
2018,6,130358509
2018,6,130350815
2018,6,139571207
2018,6,139571206
2018,9,140744278
2018,3,130352625
2018,6,130347749
2018,9,130352725
2018,6,130356937
2018,9,130347972
2018,9,130348116
2018,6,130353004
2018,6,130353005
2018,6,130348442
2018,6,130357213
2018,6,130357212
2018,8,130350046
2018,6,130358390
2018,6,130358392
2018,6,130354535
2018,6,130354566
2018,6,130347577
2018,6,130356783
2018,9,130352618
2018,3,130356804
2018,9,130352684
2018,9,130352786
2018,6,130350027
2018,8,130350027
2018,6,130358462
2018,6,130354544
2018,6,130358513
2018,6,130358521
2018,3,140765731
2018,6,130349799
2018,6,130349800
2018,6,130349999
2018,6,130350004
2018,6,130350098
2018,6,130358186
2018,6,130350186
2018,6,130358237
2018,6,130358405
2018,6,130358429
2018,6,117384226
2018,6,117384225
2018,9,117384313
2018,9,117384649
2018,9,117384938
2018,6,117386111
2018,6,117386611
2018,6,117386666
2018,9,117384404
2018,6,117386186
2018,6,123969707
2018,6,123969706
2018,6,123975910
2018,6,123969703
2018,6,123969704
2018,9,123975912
2018,6,123969716
2018,6,123969720
2018,6,123969721
2018,6,123975924
2018,6,123975923
2018,9,123971218
2018,9,123969762
2018,9,123971251
2018,9,123975986
2018,9,123969814
2018,9,123971283
2018,6,123971273
2018,6,123969827
2018,9,123971308
2018,9,123976033
2018,9,123976035
2018,9,123976040
2018,6,123969877
2018,6,123971344
2018,6,123971355
2018,9,123969900
2018,2,123971389
2018,9,123971421
2018,6,123976108
2018,9,123976109
2018,9,123971469
2018,6,123969975
2018,6,123976158
2018,9,123969988
2018,9,123976185
2018,6,123970007
2018,3,123970032
2018,8,123970048
2018,9,123976228
2018,9,123971610
2018,6,123971612
2018,9,123970065
2018,9,123970094
2018,6,123971653
2018,8,123971660
2018,9,123971668
2018,6,123971694
2018,9,123976289
2018,6,123976312
2018,3,123971878
2018,6,123970284
2018,6,123970292
2018,8,123970293
2018,9,123971932
2018,6,123971164
2018,6,123975909
2018,9,123969699
2018,9,123971199
2018,14,123969744
2018,9,123971214
2018,6,123976005
2018,8,123976005
2018,6,123976004
2018,8,123976004
2018,9,123971352
2018,9,123976075
2018,6,123971385
2018,9,123971431
2018,6,123969929
2018,9,123976106
2018,9,123971442
2018,1,123976153
2018,6,123971638
2018,6,123970210
2018,6,123970211
2018,9,123976329
2018,6,123970236
2018,6,123980347
2018,6,123971974
2018,3,123980366
2018,1,123980459
2018,8,123976564
2018,6,123972239
2018,6,123976592
2018,6,123976620
2018,7,123972335
2018,8,123972360
2018,10,123976657
2018,9,117386181
2018,6,117384956
2018,9,117384167
2018,6,117389878
2018,6,139076461
2018,9,117383648
2018,9,117383722
2018,6,117383742
2018,9,117384658
2018,9,117384965
2018,6,117386048
2018,6,117386044
2018,9,117386178
2018,9,117383636
2018,6,117383627
2018,8,117383642
2018,8,117383640
2018,9,117384078
2018,9,117384320
2018,6,117386652
2018,9,117383619
2018,9,117386333
2018,6,117386177
2018,9,117386237
2018,8,117383570
2018,9,117384650
2018,9,117384667
2018,9,117385001
2018,9,117384664
2018,6,117386118
2018,6,117386126
2018,6,117386211
2018,6,117386209
2018,9,117384695
2018,6,117383643
2018,9,117384091
2018,9,117384739
2018,9,117386129
2018,8,117383594
2018,9,117384072
2018,6,117384097
2018,6,117384100
2018,7,117384100
2018,8,117384100
2018,6,117384102
2018,8,117384102
2018,6,117384108
2018,8,117384108
2018,9,117384139
2018,6,117384155
2018,8,117384155
2018,6,117384157
2018,8,117384157
2018,6,117384211
2018,6,117384215
2018,8,117384215
2018,6,117384218
2018,8,117384218
2018,6,117386191
2018,6,117384133
2018,8,117384133
2018,6,117384126
2018,8,117384126
2018,8,118964493
2018,9,118964628
2018,6,118964891
2018,6,118964883
2018,6,118964919
2018,6,118964920
2018,6,118964976
2018,6,118963835
2018,6,118964642
2018,9,118964769
2018,6,118964798
2018,6,118964793
2018,6,118965324
2018,6,118965341
2018,6,118965337
2018,8,118965745
2018,9,118965812
2018,9,118966049
2018,9,118966191
2018,9,118251760
2018,9,118252293
2018,6,118252359
2018,9,118252739
2018,6,118255775
2018,6,118252391
2018,6,118254403
2018,6,118255754
2018,9,118251919
2018,6,118252321
2018,6,118252318
2018,6,118252360
2018,6,118252387
2018,6,118254533
2018,6,118251578
2018,6,118255795
2018,9,118963815
2018,6,118964634
2018,6,118964639
2018,9,118964671
2018,9,118964778
2018,9,118964917
2018,6,118964940
2018,6,118964930
2018,9,118964994
2018,6,118964982
2018,9,118965044
2018,6,118965238
2018,6,118965231
2018,6,118965235
2018,6,118965227
2018,1,118965251
2018,6,118965318
2018,9,118965761
2018,6,118965905
2018,6,118965912
2018,6,118965889
2018,6,118965896
2018,6,118965891
2018,9,118966062
2018,2,123969908
2018,9,123969913
2018,7,123971426
2018,9,123976112
2018,6,123969974
2018,9,123971515
2018,9,123971517
2018,6,123969996
2018,9,123971528
2018,9,123976207
2018,9,123976266
2018,6,123971829
2018,6,123976335
2018,6,123970295
2018,9,123971913
2018,8,123971917
2018,9,123970307
2018,6,123971931
2018,6,123976402
2018,6,123971969
2018,6,123976421
2018,6,123976458
2018,8,123976509
2018,1,123976513
2018,1,123976576
2018,6,123976586
2018,6,123980598
2018,6,118964076
2018,9,118964763
2018,1,118964859
2018,9,118965035
2018,6,118965347
2018,6,118965933
2018,6,118966389
2018,9,118963794
2018,6,118963923
2018,9,118964053
2018,9,118964109
2018,8,118964512
2018,8,118964665
2018,6,118964787
2018,8,118964787
2018,6,118964781
2018,8,118964781
2018,2,118964958
2018,9,118965039
2018,9,118965089
2018,9,118965205
2018,9,118965755
2018,9,118252037
2018,6,118254358
2018,6,118254360
2018,9,118964082
2018,6,118965260
2018,6,118965258
2018,6,118965383
2018,6,118965813
2018,6,118966085
2018,6,118966084
2018,9,118966232
2018,9,118254345
2018,6,118254441
2018,9,118251587
2018,9,118251903
2018,9,118252087
2018,9,118252252
2018,9,118252294
2018,6,118252348
2018,6,118255789
2018,9,118251419
2018,6,118251474
2018,9,118251650
2018,6,118252292
2018,6,118252365
2018,9,118252211
2018,6,118255722
2018,6,118254486
2018,9,118251440
2018,6,118251680
2018,6,118251677
2018,9,118251868
2018,6,118252342
2018,6,118254384
2018,6,118254477
2018,6,118257588
2018,6,118251456
2018,6,118252027
2018,6,118252033
2018,6,118255723
2018,6,118255733
2018,6,118963828
2018,6,118963823
2018,9,118964081
2018,9,118964753
2018,9,118964796
2018,9,118964881
2018,9,118965068
2018,9,118965240
2018,6,118965345
2018,6,118965331
2018,7,118965331
2018,6,118965718
2018,9,118965764
2018,6,118965935
2018,6,118965934
2018,6,118965999
2018,6,118966002
2018,6,118966066
2018,6,118966069
2018,6,118966163
2018,9,118966246
2018,6,118966264
2018,6,118963809
2018,6,118963806
2018,9,118963948
2018,9,118964904
2018,9,118964956
2018,6,118965009
2018,8,118965009
2018,6,118965006
2018,8,118965006
2018,8,118965228
2018,8,118965226
2018,9,118965748
2018,6,118963883
2018,9,118964132
2018,6,118964818
2018,9,118964815
2018,3,118964830
2018,9,118964918
2018,9,118965144
2018,8,118965207
2018,9,118965211
2018,6,118965419
2018,6,118965443
2018,6,118965452
2018,6,118965882
2018,6,118965884
2018,6,118965952
2018,6,118965953
2018,6,118965976
2018,6,118965972
2018,6,118966186
2018,9,118964547
2018,6,118964655
2018,6,118964782
2018,9,118964911
2018,9,118965072
2018,8,118965249
2018,8,118965248
2018,6,118965786
2018,9,118965816
2018,9,118966253
2018,6,119543019
2018,9,119543052
2018,9,119544275
2018,9,119544517
2018,9,118254489
2018,6,118255753
2018,9,118964795
2018,6,118965305
2018,6,118965304
2018,5,118966320
2018,6,118251425
2018,6,118251422
2018,9,118251473
2018,8,118251460
2018,9,118251455
2018,6,118251591
2018,9,118251603
2018,9,118251606
2018,9,118251610
2018,6,118251865
2018,6,118251870
2018,1,118251973
2018,9,118252122
2018,6,118252324
2018,6,118252355
2018,6,118254396
2018,6,118254397
2018,6,118254438
2018,6,118254523
2018,6,118254530
2018,6,118255726
2018,9,130352811
2018,6,130357156
2018,6,130353160
2018,6,130353161
2018,6,130353159
2018,6,130357199
2018,6,130349975
2018,6,130354156
2018,3,130350093
2018,3,130354183
2018,1,130358356
2018,5,130358356
2018,6,130358356
2018,6,130354474
2018,6,130354475
2018,6,130350667
2018,6,130358448
2018,6,130358510
2018,6,130358544
2018,6,126351656
2018,9,126345502
2018,9,126348405
2018,9,126351747
2018,9,126351757
2018,9,126348470
2018,9,126345625
2018,6,126345627
2018,9,126345634
2018,9,126348518
2018,9,126351887
2018,9,126348621
2018,6,126345827
2018,6,126348718
2018,9,126348714
2018,9,126348709
2018,9,126345847
2018,9,126348757
2018,9,126345903
2018,6,126345931
2018,6,126345930
2018,6,126356288
2018,6,126356361
2018,6,126349316
2018,6,126348345
2018,9,126348374
2018,9,126351841
2018,6,126345647
2018,6,126348513
2018,6,126345646
2018,6,126345700
2018,6,126345701
2018,8,126352001
2018,8,126345774
2018,6,126345846
2018,6,126345900
2018,12,126352321
2018,6,126352375
2018,6,126349192
2018,9,126345510
2018,6,126351694
2018,6,126351869
2018,9,126345683
2018,8,126352003
2018,9,126348651
2018,6,126356279
2018,6,126352621
2018,6,126340440
2018,6,126340501
2018,8,126347439
2018,6,126344468
2018,9,126344603
2018,9,126340666
2018,6,126347601
2018,9,126340715
2018,6,126344675
2018,6,126344676
2018,9,126347611
2018,9,126340763
2018,9,126340770
2018,9,126340786
2018,2,126340799
2018,9,126340833
2018,1,126347728
2018,9,126353026
2018,6,126349736
2018,6,126351140
2018,9,126348752
2018,9,126351444
2018,9,126348173
2018,1,126345436
2018,3,126345436
2018,6,126345459
2018,9,126351660
2018,9,126351668
2018,6,126345527
2018,6,126351698
2018,6,126351713
2018,6,126351855
2018,9,126351865
2018,6,126351907
2018,6,126351905
2018,9,126348572
2018,2,126351945
2018,9,126356889
2018,6,126352153
2018,6,126352151
2018,1,126348901
2018,8,126349426
2018,6,126356521
2018,6,126352745
2018,6,126356617
2018,6,126352933
2018,6,126352934
2018,6,126356793
2018,6,126356792
2018,6,126356908
2018,6,126357105
2018,6,126349995
2018,6,126353288
2018,6,126353303
2018,9,126348343
2018,9,126345534
2018,6,126351789
2018,6,126348504
2018,6,126351936
2018,6,126348594
2018,9,126345735
2018,8,126351999
2018,6,126348704
2018,9,126348721
2018,9,126348720
2018,6,126352066
2018,6,126345943
2018,6,126348928
2018,14,126349040
2018,8,126356253
2018,9,126349187
2018,9,126352516
2018,3,126349254
2018,9,130271474
2018,9,130261717
2018,9,130271536
2018,6,130261888
2018,6,130261889
2018,9,130267007
2018,9,130267014
2018,9,130262026
2018,9,130262050
2018,8,130267241
2018,6,130267244
2018,9,130347654
2018,6,130347764
2018,8,130347764
2018,6,130352722
2018,8,130352722
2018,9,130347856
2018,6,130347968
2018,6,130352877
2018,1,130352898
2018,8,130348076
2018,6,130348087
2018,9,130357082
2018,6,130353133
2018,7,130350055
2018,6,130350066
2018,1,130350068
2018,6,130354243
2018,8,130350220
2018,9,126351657
2018,6,126348367
2018,6,126345515
2018,9,126345618
2018,1,126351845
2018,2,126351881
2018,8,126345688
2018,6,126348563
2018,6,126351908
2018,9,126351967
2018,9,126345773
2018,9,126345782
2018,9,126352016
2018,6,126348676
2018,9,126352031
2018,9,126352041
2018,6,126352064
2018,6,126348728
2018,9,126348734
2018,6,126345915
2018,6,126345916
2018,6,126352243
2018,9,126349209
2018,7,126356282
2018,9,126356281
2018,6,126352610
2018,9,126345278
2018,12,126351521
2018,8,126348237
2018,7,126345423
2018,6,126352644
2018,6,126352645
2018,3,126352730
2018,9,126356511
2018,6,126352790
2018,6,126352905
2018,6,126349633
2018,3,126349805
2018,6,126349805
2018,2,126353239
2018,1,126353292
2018,6,126350009
2018,6,126344518
2018,6,126340581
2018,9,126347569
2018,9,126344663
2018,9,126340714
2018,6,126344897
2018,9,126347786
2018,6,126347787
2018,6,126347789
2018,9,126345569
2018,9,126345619
2018,9,126351836
2018,6,126348503
2018,8,126348503
2018,6,126351854
2018,8,126351854
2018,2,126348550
2018,9,126345821
2018,9,126348712
2018,6,126352184
2018,6,126345929
2018,9,130271491
2018,9,130271525
2018,6,130266747
2018,6,130261774
2018,1,130266746
2018,9,130271586
2018,9,130261818
2018,6,130261819
2018,9,130266818
2018,9,130266814
2018,6,130261838
2018,9,130271677
2018,9,130271720
2018,6,130271786
2018,6,130267032
2018,6,130271796
2018,6,130267055
2018,6,130262170
2018,6,130267159
2018,6,130262231
2018,6,130271916
2018,1,130262381
2018,6,130272088
2018,6,130356808
2018,6,130347699
2018,1,130356864
2018,6,130352872
2018,6,130352873
2018,9,130357016
2018,8,130357017
2018,6,130357073
2018,6,130354477
2018,9,139576225
2018,6,130261641
2018,9,130271469
2018,2,130271537
2018,9,130271633
2018,9,130266846
2018,9,130261864
2018,9,130266879
2018,9,130271742
2018,6,130271770
2018,3,130267153
2018,8,130271972
2018,8,130267298
2018,6,130262455
2018,9,130352871
2018,2,130356944
2018,2,130356955
2018,9,130348082
2018,9,130357026
2018,6,130348360
2018,3,130357168
2018,1,130358195
2018,6,130358195
2018,2,130358198
2018,8,130358249
2018,6,130354476
2018,6,130350651
2018,6,130358444
2018,6,130358515
2018,9,130266602
2018,2,130266970
2018,6,130271744
2018,6,130271741
2018,6,130266999
2018,6,130262033
2018,9,130262031
2018,6,130262154
2018,8,130262160
2018,6,130262168
2018,6,130262169
2018,6,130267198
2018,6,130267361
2018,9,130262450
2018,6,130267433
2018,6,130267431
2018,6,138653811
2018,9,138653813
2018,9,138653814
2018,9,138653819
2018,9,138653827
2018,9,138653828
2018,9,138653853
2018,9,138653854
2018,9,138653855
2018,9,138653860
2018,9,141512529
2018,9,140233445
2018,9,138656898
2018,9,138736161
2018,9,138736162
2018,9,141976600
2018,3,138798283
2018,6,138656912
2018,9,138656963
2018,9,138656916
2018,6,139086729
2018,6,139086728
2018,6,139073884
2018,6,139073885
2018,9,138799577
2018,6,139086832
2018,9,139086831
2018,8,138983586
2018,8,138983587
2018,5,139073883
2018,6,139261506
2018,9,138799578
2018,9,142143792
2018,6,141480530
2018,6,141480528
2018,9,140043746
2018,6,142552517
2018,6,140105159
2018,6,140105158
2018,8,142231861
2018,9,142229196
2018,6,142229197
2018,6,142229198
2018,8,141390410
2018,9,141233939
2018,9,142178888
2018,9,142232296
2018,9,142231752
2018,6,141424865
2018,9,119927049
2018,9,119927164
2018,9,119927320
2018,6,119927447
2018,9,119927543
2018,9,119927640
2018,6,119928098
2018,6,119928101
2018,6,119928200
2018,6,119928339
2018,6,119928335
2018,9,119928611
2018,6,119928771
2018,9,119928824
2018,6,119928982
2018,9,119929143
2018,9,119929161
2018,9,119929350
2018,6,119929492
2018,6,119929496
2018,6,119929498
2018,9,119930643
2018,9,119930696
2018,9,119930867
2018,6,119930913
2018,9,119931041
2018,9,119931105
2018,6,119932399
2018,6,119932396
2018,6,119542697
2018,6,119542933
2018,9,119543034
2018,6,119544030
2018,6,119544198
2018,6,119544195
2018,9,119544351
2018,9,119544367
2018,9,119542939
2018,6,119542968
2018,9,119543207
2018,1,119543336
2018,9,119543466
2018,6,119544024
2018,6,119544025
2018,9,119544530
2018,3,119544547
2018,2,119544599
2018,6,119544929
2018,6,119544917
2018,2,119543075
2018,9,119543146
2018,9,119544363
2018,6,119542674
2018,9,119542886
2018,9,119542934
2018,9,119542931
2018,6,119543010
2018,6,119543050
2018,6,119544067
2018,5,119544293
2018,9,119544397
2018,9,119544424
2018,9,119544479
2018,6,119544689
2018,6,119545039
2018,9,119545062
2018,2,119543045
2018,6,119543156
2018,6,119544131
2018,9,119544421
2018,9,119544445
2018,9,119544544
2018,3,119544685
2018,6,119545033
2018,6,119545030
2018,6,123975955
2018,9,123971256
2018,6,123969816
2018,8,123969816
2018,6,123969817
2018,8,123969817
2018,6,123969829
2018,8,123969829
2018,6,123969828
2018,8,123969828
2018,9,123976009
2018,2,123969848
2018,9,123971311
2018,9,123971314
2018,9,123971327
2018,6,123976050
2018,6,123971339
2018,9,123969889
2018,6,123976111
2018,6,123969942
2018,6,123976128
2018,6,123971484
2018,6,123976132
2018,9,123971513
2018,6,123976172
2018,6,123971558
2018,6,123970020
2018,9,123970041
2018,9,123971594
2018,9,123970097
2018,6,123971691
2018,6,123970172
2018,9,123976321
2018,8,123971846
2018,6,123970249
2018,8,123976351
2018,6,123970269
2018,6,123971944
2018,8,123971944
2018,6,123971945
2018,8,123971945
2018,8,123972119
2018,6,123972135
2018,12,123972157
2018,6,123972153
2018,6,123980531
2018,6,123976613
2018,3,123972323
2018,9,119927016
2018,6,119927410
2018,6,119927411
2018,6,119928291
2018,9,119928300
2018,9,119928563
2018,6,119928593
2018,6,119928594
2018,6,119928648
2018,6,119928645
2018,8,119928654
2018,6,119928987
2018,9,119929142
2018,1,119929174
2018,9,119929303
2018,9,119929522
2018,9,119931061
2018,9,119931101
2018,6,119931621
2018,6,119931721
2018,6,119931719
2018,6,119932123
2018,6,119932303
2018,6,119932300
2018,6,119932349
2018,6,119932347
2018,6,119932473
2018,6,119932469
2018,6,130261574
2018,6,130266665
2018,9,130266672
2018,9,130271585
2018,9,130261906
2018,9,130266930
2018,9,130262003
2018,9,130271768
2018,9,130262043
2018,9,130267044
2018,9,130267083
2018,9,130271820
2018,6,130262229
2018,6,130272093
2018,9,119542663
2018,9,119542718
2018,6,119542757
2018,9,119542868
2018,9,119543049
2018,9,119543197
2018,9,119543406
2018,9,119543402
2018,6,119543431
2018,9,119544353
2018,6,119544908
2018,9,119543204
2018,6,119544097
2018,6,119544218
2018,6,119544219
2018,6,119544420
2018,9,119544537
2018,9,119927165
2018,9,119927239
2018,9,119927624
2018,6,119927746
2018,8,119927746
2018,9,119928602
2018,9,119928772
2018,3,119929276
2018,9,119929375
2018,6,119929474
2018,6,119929473
2018,2,119929597
2018,9,119929620
2018,9,119929851
2018,6,119929875
2018,9,119929976
2018,9,119930292
2018,9,119930420
2018,6,119930730
2018,6,119930980
2018,9,119931113
2018,6,119931755
2018,1,119927224
2018,9,119927312
2018,9,119927657
2018,3,119927965
2018,9,119928352
2018,9,119928424
2018,9,119928477
2018,6,119928542
2018,9,119928558
2018,6,119928619
2018,6,119928866
2018,6,119928862
2018,9,119928973
2018,2,119929279
2018,9,119929358
2018,6,119929746
2018,6,119929745
2018,9,119929888
2018,9,119929985
2018,6,119930088
2018,9,119930441
2018,9,119930517
2018,6,119930719
2018,9,119930771
2018,6,119930832
2018,9,119930961
2018,9,119931849
2018,8,119931948
2018,6,119931991
2018,6,119931994
2018,6,119927040
2018,6,119927038
2018,6,119927166
2018,6,119927350
2018,6,119927348
2018,9,119928618
2018,9,119928670
2018,9,119928700
2018,6,119929392
2018,6,119929387
2018,9,119929414
2018,6,119930148
2018,6,119930717
2018,8,119931893
2018,9,119931966
2018,9,119932059
2018,6,119932365
2018,6,119932385
2018,6,119927139
2018,9,119927391
2018,9,119927403
2018,9,119927544
2018,6,119927582
2018,8,119927582
2018,6,119927580
2018,8,119927580
2018,9,119927684
2018,9,119928010
2018,9,119928394
2018,9,119928532
2018,9,119928576
2018,6,119928897
2018,9,119929060
2018,9,119929162
2018,9,119930341
2018,9,119930397
2018,9,119930750
2018,6,119930786
2018,9,119930956
2018,9,119931290
2018,9,119931965
2018,9,119927093
2018,9,119927096
2018,9,119927193
2018,9,119927570
2018,9,119927564
2018,9,119928092
2018,9,119928334
2018,6,119928832
2018,6,119930316
2018,6,119930497
2018,9,119931844
2018,9,119931866
2018,9,119932043
2018,9,119927247
2018,9,119927337
2018,9,119927631
2018,9,119927677
2018,9,119928019
2018,9,119928258
2018,3,119928596
2018,3,119929313
2018,6,119929315
2018,9,119930541
2018,9,119930644
2018,9,119930698
2018,9,119930723
2018,6,119931180
2018,6,119931869
2018,6,119931967
2018,9,119927014
2018,6,119927324
2018,6,119928020
2018,8,119928020
2018,6,119928021
2018,8,119928021
2018,9,119928878
2018,6,119929118
2018,2,119929351
2018,6,119929378
2018,9,119929402
2018,6,119929446
2018,6,119929444
2018,9,119929591
2018,6,119929749
2018,9,119930589
2018,9,119930926
2018,6,119931099
2018,6,119932424
2018,8,119932460
2018,9,119542635
2018,6,119542682
2018,1,119542759
2018,6,119543033
2018,6,119543114
2018,6,119543107
2018,2,119544225
2018,6,119544676
2018,9,119545043
2018,9,119542652
2018,9,119542973
2018,6,119543164
2018,6,119543166
2018,2,119544214
2018,9,119545012
2018,6,119542729
2018,6,119542731
2018,9,119542837
2018,6,119542851
2018,6,119543135
2018,8,119543432
2018,1,119544059
2018,9,119544132
2018,9,119544435
2018,6,119544543
2018,9,119544980
2018,9,119542700
2018,6,119543310
2018,6,119543441
2018,6,119544165
2018,6,119544164
2018,9,119544471
2018,9,119542673
2018,9,119542752
2018,6,119542771
2018,6,119542797
2018,6,119542798
2018,6,119543448
2018,6,119543449
2018,9,119544236
2018,6,119544237
2018,9,119544354
2018,9,119544427
2018,9,119542672
2018,6,119543131
2018,6,119543133
2018,6,119543233
2018,8,119543233
2018,6,119543230
2018,8,119543230
2018,6,119543373
2018,6,119543377
2018,6,119544311
2018,9,119544416
2018,9,119544515
2018,9,137877765
2018,9,137881551
2018,9,137881573
2018,9,137877838
2018,14,137877847
2018,9,137881592
2018,9,137877884
2018,9,137881632
2018,9,137877895
2018,9,137877910
2018,9,137877917
2018,3,137881682
2018,6,119927620
2018,6,119927621
2018,9,119928393
2018,9,119928547
2018,6,119929139
2018,6,119929141
2018,9,119929394
2018,9,119929576
2018,9,119929669
2018,6,119929856
2018,6,119929858
2018,9,119931862
2018,9,119932088
2018,9,119932089
2018,6,119927033
2018,6,119932368
2018,6,119932370
2018,9,141509391
2018,9,123017280
2018,14,123017315
2018,9,123012694
2018,9,123012695
2018,9,123008782
2018,6,123008784
2018,1,123008786
2018,6,123017327
2018,6,123008787
2018,6,123012710
2018,9,123017347
2018,9,123008824
2018,6,123017380
2018,3,123017383
2018,6,123017382
2018,9,123017387
2018,6,123008847
2018,6,123008849
2018,6,123008850
2018,6,123017424
2018,6,123017429
2018,6,123017430
2018,6,123008877
2018,6,123008878
2018,9,123017441
2018,9,123017443
2018,9,123008904
2018,2,123008907
2018,6,123017457
2018,9,123008913
2018,6,123017470
2018,6,123017468
2018,5,123008931
2018,9,123017491
2018,6,123008950
2018,9,123017495
2018,9,123008961
