"DATA_YEAR","BIAS_ID","OFFENSE_ID"
2018,21,119543176
2018,21,119543296
2018,21,119543340
2018,21,119543341
2018,21,119543396
2018,21,119544026
2018,21,119544070
2018,21,123971875
2018,21,123971845
2018,22,123971857
2018,21,119544355
2018,21,123971859
2018,21,119544464
2018,21,123976354
2018,21,123976361
2018,21,123976362
2018,21,123976363
2018,21,123971890
2018,21,123971892
2018,21,123971902
2018,21,123970289
2018,21,123970302
2018,21,123971923
2018,21,123971939
2018,21,123971942
2018,21,123980344
2018,21,123971967
2018,21,123976420
2018,21,123972004
2018,21,123972009
2018,21,123972023
2018,22,123980388
2018,21,123972031
2018,21,123980396
2018,21,123976454
2018,21,123972052
2018,21,123980413
2018,21,123980415
2018,21,123972066
2018,21,123980420
2018,21,123972092
2018,21,123972091
2018,21,123972095
2018,21,123980432
2018,21,123972104
2018,21,123980446
2018,21,123980454
2018,22,123980453
2018,22,123980457
2018,21,123972163
2018,21,123976529
2018,21,123976531
2018,21,119927028
2018,21,119927002
2018,21,119927205
2018,21,119927222
2018,21,119927275
2018,21,119927309
2018,21,119927333
2018,21,119927569
2018,21,119927566
2018,21,119927609
2018,21,119927697
2018,21,119927724
2018,21,119927723
2018,21,119927779
2018,21,119927808
2018,21,119927841
2018,21,119927844
2018,21,119927870
2018,21,119927943
2018,21,119928058
2018,21,119928080
2018,21,119928129
2018,21,119928225
2018,21,119928242
2018,21,119928270
2018,21,119928382
2018,21,119928457
2018,21,119928512
2018,21,119928607
2018,21,119928631
2018,21,119928667
2018,21,119928807
2018,21,119928814
2018,21,119928805
2018,21,119928924
2018,21,119928988
2018,21,119929009
2018,21,119929033
2018,21,119929038
2018,21,119929064
2018,21,119929144
2018,21,119929165
2018,22,119929209
2018,21,119929263
2018,21,119929429
2018,21,119929475
2018,21,119929521
2018,21,119929563
2018,21,119929572
2018,21,119929570
2018,21,119929609
2018,21,119929625
2018,21,119929667
2018,21,119929702
2018,21,119929735
2018,21,119929832
2018,21,119929852
2018,21,119929922
2018,21,119929989
2018,21,119930030
2018,21,119930305
2018,21,119930383
2018,21,119930434
2018,21,119930449
2018,21,119930562
2018,21,119930591
2018,21,119930605
2018,21,119930650
2018,21,119930664
2018,21,119930695
2018,21,119930778
2018,21,119930856
2018,21,119931521
2018,21,119931555
2018,21,119931684
2018,21,119931709
2018,21,119931707
2018,21,119932044
2018,21,119932172
2018,21,119932184
2018,21,119932215
2018,21,119932288
2018,21,119932334
2018,21,119932502
2018,21,119932547
2018,21,119932565
2018,21,123969687
2018,22,123971160
2018,21,123971165
2018,22,123971171
2018,21,123971176
2018,21,123969728
2018,22,123971213
2018,22,123969760
2018,21,123969801
2018,21,123975995
2018,21,123971284
2018,21,123971317
2018,21,123971322
2018,21,123976051
2018,21,123971353
2018,21,123976071
2018,21,123969904
2018,21,123971398
2018,21,123971440
2018,21,123969941
2018,21,123971458
2018,21,123969957
2018,21,123976147
2018,21,123971510
2018,21,123971511
2018,21,123976170
2018,21,123971524
2018,21,123976182
2018,21,123970009
2018,21,123971563
2018,21,123971566
2018,21,123971571
2018,21,126347376
2018,21,126347390
2018,21,126340477
2018,21,126340491
2018,21,126344462
2018,21,126347481
2018,21,126347494
2018,21,126344518
2018,21,126340581
2018,21,126344526
2018,21,126344549
2018,21,126344552
2018,21,126340627
2018,21,126344572
2018,21,126344577
2018,21,126347569
2018,21,126340664
2018,21,126340700
2018,21,126340699
2018,21,126344663
2018,21,126340714
2018,21,126340725
2018,21,126347630
2018,21,126347641
2018,21,126340860
2018,21,126347703
2018,21,126344813
2018,21,126340968
2018,21,126344857
2018,21,126341014
2018,22,126344874
2018,21,126341024
2018,21,126344897
2018,21,126347786
2018,21,126347787
2018,21,126347789
2018,21,126348461
2018,21,126348462
2018,21,126348467
2018,21,126345630
2018,21,124800473
2018,21,124800482
2018,21,124800488
2018,21,124797264
2018,21,124797275
2018,21,124800508
2018,21,124797292
2018,21,124805342
2018,21,124805365
2018,21,124800583
2018,21,124797418
2018,21,124800685
2018,21,124797428
2018,21,124797440
2018,21,124800715
2018,21,124800735
2018,21,124800743
2018,21,124800745
2018,21,124797482
2018,21,124800782
2018,21,124800790
2018,22,124797515
2018,21,124797525
2018,21,124800859
2018,21,124800884
2018,21,124805562
2018,21,124797577
2018,22,124797582
2018,21,124805571
2018,21,124805584
2018,22,124797606
2018,21,124801005
2018,21,124797650
2018,21,124801055
2018,21,124801103
2018,21,124801123
2018,21,124805675
2018,21,124797704
2018,21,124805698
2018,21,124797727
2018,21,124805709
2018,21,124797738
2018,21,124801198
2018,21,127420060
2018,21,127420089
2018,21,127420090
2018,21,138656996
2018,21,138656903
2018,21,138656914
2018,21,138656915
2018,22,127420053
2018,21,127424912
2018,21,127415188
2018,21,127415187
2018,21,127420125
2018,21,127424958
2018,21,126351657
2018,21,126351674
2018,21,126348367
2018,21,126345515
2018,21,126351682
2018,21,126345524
2018,21,126351707
2018,21,126351720
2018,21,126345561
2018,21,126351748
2018,21,126345604
2018,21,126351787
2018,21,126351796
2018,21,126345618
2018,21,126345617
2018,21,126351819
2018,21,126345628
2018,21,126351845
2018,21,126351868
2018,21,126351882
2018,21,126351881
2018,21,126345688
2018,21,126348563
2018,21,126351908
2018,21,126351967
2018,21,126345761
2018,21,126345773
2018,22,126345780
2018,21,126345782
2018,21,126352016
2018,21,126348676
2018,21,126352031
2018,21,126352041
2018,21,126352065
2018,21,126352064
2018,21,126348728
2018,21,126348734
2018,21,126345845
2018,21,126352098
2018,21,126348772
2018,21,126348786
2018,22,126345915
2018,21,126345916
2018,21,126345922
2018,21,126352213
2018,21,126352226
2018,21,126345960
2018,22,126352243
2018,21,126348894
2018,21,126346023
2018,21,126346032
2018,21,126346039
2018,21,126352311
2018,21,126348945
2018,22,126352329
2018,22,126352336
2018,21,126348975
2018,21,126348979
2018,22,126346097
2018,22,126348998
2018,21,126346109
2018,21,126349013
2018,21,126349030
2018,22,126346128
2018,21,126349051
2018,21,126349068
2018,22,126356167
2018,21,126352422
2018,21,126356194
2018,21,126349173
2018,21,126349209
2018,21,126349211
2018,21,126356282
2018,21,126356281
2018,21,126352522
2018,21,126349216
2018,21,126349259
2018,21,126349266
2018,21,126352574
2018,21,126356333
2018,21,126349283
2018,21,126349300
2018,21,126352611
2018,21,126352610
2018,21,126349327
2018,22,126349337
2018,22,126356392
2018,21,126347369
2018,21,126347368
2018,21,126340457
2018,21,126344419
2018,21,126340465
2018,21,126347408
2018,21,126340495
2018,21,126340496
2018,21,126347434
2018,21,126347454
2018,21,126344479
2018,21,126340538
2018,21,126340605
2018,21,126344545
2018,21,126344544
2018,21,126340608
2018,21,126344569
2018,21,126347562
2018,21,126344581
2018,21,126344580
2018,21,126344601
2018,21,126340679
2018,21,126344641
2018,21,126340704
2018,21,126340775
2018,21,126344742
2018,21,126340827
2018,21,126344760
2018,21,126340862
2018,21,126344778
2018,22,126340899
2018,22,126340897
2018,21,126340928
2018,21,126347747
2018,21,126340994
2018,21,126344864
2018,21,126341005
2018,21,126341006
2018,22,126344871
2018,21,126341027
2018,21,126344894
2018,21,126341039
2018,21,126341067
2018,21,126344934
2018,21,130348360
2018,21,130348394
2018,21,130357168
2018,21,130357174
2018,21,130357177
2018,21,130348432
2018,21,130357193
2018,21,130348505
2018,21,127424887
2018,21,127415143
2018,21,127424900
2018,21,127420064
2018,21,127420107
2018,21,127415189
2018,21,127424933
2018,21,127415228
2018,21,127420138
2018,22,126347908
2018,21,126347933
2018,21,126347950
2018,21,126351229
2018,21,126351254
2018,21,126347980
2018,21,126347981
2018,21,126351262
2018,21,126345158
2018,21,126345205
2018,21,126348104
2018,21,126345242
2018,22,126348135
2018,21,126351445
2018,21,126348158
2018,21,126345294
2018,21,126348164
2018,21,126348169
2018,21,126345325
2018,21,126348189
2018,21,126345346
2018,21,126351523
2018,21,126345357
2018,21,126348249
2018,21,126345429
2018,21,126345448
2018,21,126345455
2018,21,126345469
2018,22,126351624
2018,21,126348313
2018,22,126352653
2018,21,126349392
2018,21,126352704
2018,21,126356492
2018,21,126356491
2018,21,126349525
2018,21,126349526
2018,21,126356651
2018,21,126349606
2018,21,126349617
2018,21,126352890
2018,21,126352909
2018,21,126349648
2018,21,126352930
2018,21,126349655
2018,21,126349721
2018,21,126349726
2018,21,126349725
2018,21,126356817
2018,21,126353028
2018,21,126353072
2018,21,126353076
2018,21,126349844
2018,21,126356965
2018,21,126349868
2018,21,126353198
2018,21,126357077
2018,21,126349965
2018,21,126349975
2018,21,126357115
2018,21,126357122
2018,21,126357125
2018,21,126349998
2018,21,126350002
2018,21,126350016
2018,21,130353109
2018,21,130357151
2018,21,130357169
2018,21,130266587
2018,21,130266602
2018,21,130271416
2018,22,130271417
2018,21,130261594
2018,21,130271430
2018,21,130261608
2018,21,130266638
2018,21,130261615
2018,21,138776541
2018,21,138776542
2018,22,130350804
2018,22,130358508
2018,22,130358523
2018,21,127420061
2018,21,127420066
2018,21,127424907
2018,21,127424961
2018,21,127415244
2018,21,127420139
2018,21,124795102
2018,21,124795135
2018,21,124795139
2018,21,124795142
2018,21,124795140
2018,21,124797092
2018,21,124800339
2018,22,124797126
2018,21,124795184
2018,21,124795208
2018,21,124797169
2018,21,124797186
2018,21,124797187
2018,21,124800412
2018,21,124797224
2018,21,124800447
2018,21,124800466
2018,21,124800472
2018,21,124797251
2018,21,124800477
2018,21,124795317
2018,21,124800496
2018,21,124797293
2018,21,124797319
2018,21,124797360
2018,21,124800614
2018,21,130261613
2018,21,130261641
2018,21,130266668
2018,21,130271464
2018,21,130271470
2018,21,130271469
2018,21,130266676
2018,21,130271473
2018,21,130266677
2018,21,130261652
2018,21,130266678
2018,21,130271484
2018,21,130271485
2018,21,130266699
2018,21,130261713
2018,21,130261720
2018,21,130271531
2018,21,130271537
2018,21,130261740
2018,21,130271539
2018,21,130271545
2018,21,130266718
2018,21,130266736
2018,21,130271563
2018,21,130271571
2018,21,130266766
2018,21,130261817
2018,21,130261820
2018,21,130261825
2018,21,130266808
2018,21,130271633
2018,21,130271634
2018,21,130271635
2018,21,130271642
2018,21,130266840
2018,21,130261851
2018,21,130266846
2018,21,130266854
2018,21,130261864
2018,21,130266879
2018,21,130266896
2018,21,130271693
2018,21,130261907
2018,21,130266926
2018,21,130261948
2018,22,130271725
2018,21,130266956
2018,21,130266950
2018,21,130261968
2018,21,130261970
2018,21,130271735
2018,21,130271742
2018,21,130261977
2018,21,130271737
2018,21,130266970
2018,21,130271744
2018,21,130271741
2018,21,130261975
2018,21,130261974
2018,21,130266999
2018,21,130261998
2018,21,130267004
2018,21,130271770
2018,21,130267015
2018,21,130271782
2018,21,130267024
2018,21,130262033
2018,21,130262031
2018,21,130262037
2018,21,130262039
2018,21,130267045
2018,21,130267048
2018,21,130267053
2018,21,130262072
2018,21,130262080
2018,21,130267062
2018,21,130262088
2018,21,130262093
2018,21,130262092
2018,21,130262094
2018,21,130262109
2018,22,130262154
2018,22,130262159
2018,21,130267139
2018,21,130262160
2018,21,130267149
2018,21,130262166
2018,21,130267153
2018,22,130271868
2018,21,130262168
2018,21,130262169
2018,21,130271877
2018,21,130267166
2018,21,130267168
2018,21,130262194
2018,21,130262198
2018,22,130271890
2018,21,130267182
2018,21,130262224
2018,21,130262228
2018,21,130262230
2018,21,130267198
2018,21,130262252
2018,21,130271907
2018,21,130262263
2018,21,130271908
2018,21,130267213
2018,21,130271916
2018,21,130267217
2018,21,130262267
2018,21,130267221
2018,21,130267218
2018,21,130267224
2018,22,130267225
2018,21,130262276
2018,21,130262280
2018,21,130262282
2018,21,130267226
2018,21,130271923
2018,22,130267234
2018,22,130267235
2018,21,130271926
2018,21,130267237
2018,21,130267248
2018,21,130271936
2018,21,130267252
2018,21,130267255
2018,21,130271941
2018,21,130271947
2018,21,130262318
2018,21,130262317
2018,21,130262320
2018,21,130267262
2018,21,130271949
2018,21,130262321
2018,21,130271950
2018,21,130262324
2018,21,130271954
2018,21,130271956
2018,21,130271955
2018,21,130262328
2018,21,130267270
2018,21,130267268
2018,21,130262330
2018,21,130267284
2018,21,130271964
2018,21,130271966
2018,21,130271972
2018,21,130267297
2018,21,130267296
2018,21,130262346
2018,21,130267300
2018,21,130267298
2018,21,130267301
2018,21,130262350
2018,21,130267328
2018,21,130267332
2018,21,130267333
2018,21,130267339
2018,21,130262381
2018,21,130267363
2018,21,130267367
2018,21,130267365
2018,21,130262393
2018,21,130267361
2018,22,130267366
2018,22,130262397
2018,21,130262398
2018,21,130272042
2018,21,130262438
2018,21,130272055
2018,21,130272057
2018,21,130272056
2018,21,130262440
2018,21,130267409
2018,21,130262450
2018,21,130262455
2018,21,130267433
2018,21,130267431
2018,21,130272076
2018,21,130262459
2018,21,130267439
2018,21,130262465
2018,21,130272088
2018,21,130267447
2018,21,130272092
2018,21,130262482
2018,21,130272100
2018,21,130267461
2018,21,130262490
2018,21,130262495
2018,21,130262494
2018,21,126347374
2018,21,126340450
2018,21,126340449
2018,21,126344412
2018,21,126340472
2018,21,126340490
2018,21,126347453
2018,21,126344502
2018,21,126344524
2018,21,126340597
2018,21,126340602
2018,21,126344547
2018,21,126340611
2018,21,126347539
2018,21,126340621
2018,21,126340622
2018,21,126340620
2018,21,126340631
2018,21,126340632
2018,21,126347561
2018,21,126340649
2018,21,126344609
2018,21,126347577
2018,21,126344635
2018,21,126340685
2018,21,130358049
2018,21,130358137
2018,21,130350033
2018,21,130358181
2018,22,130350114
2018,22,130358185
2018,21,130358187
2018,21,130354194
2018,21,130358195
2018,21,130350127
2018,22,130358198
2018,21,130358203
2018,21,130354224
2018,21,130350176
2018,21,130350177
2018,21,130358243
2018,21,130358249
2018,21,130350260
2018,21,130354361
2018,21,130354423
2018,21,130354456
2018,21,130358378
2018,21,130350639
2018,22,130354466
2018,22,130354467
2018,21,130354476
2018,21,130350651
2018,22,130358424
2018,21,130350689
2018,21,130358444
2018,21,130354538
2018,22,130354539
2018,21,130354545
2018,21,130350735
2018,21,130358467
2018,22,130358486
2018,22,130358502
2018,22,130350809
2018,21,130358515
2018,21,130358525
2018,21,130350830
2018,21,130358539
2018,21,126340447
2018,21,126340463
2018,21,126340488
2018,21,126340493
2018,21,126344464
2018,21,126344520
2018,21,126347526
2018,21,126340606
2018,21,126344620
2018,21,126340705
2018,21,126340728
2018,21,126340758
2018,21,126344705
2018,21,126340771
2018,21,126344709
2018,21,126340787
2018,21,126347635
2018,21,126340794
2018,21,126340807
2018,21,126356486
2018,21,126347653
2018,21,126347679
2018,21,126340863
2018,21,126340874
2018,21,126340881
2018,21,126340891
2018,22,126344808
2018,22,126344814
2018,21,126340917
2018,21,126340930
2018,21,126340955
2018,21,126344843
2018,21,126340981
2018,22,126340987
2018,22,126349379
2018,21,126344886
2018,21,126341046
2018,21,126344923
2018,21,126341074
2018,21,126341072
2018,21,126341083
2018,21,126347838
2018,21,126344957
2018,21,126344990
2018,21,126351138
2018,21,126351153
2018,21,126351158
2018,21,126351175
2018,21,126345021
2018,21,126351189
2018,22,126347938
2018,21,126351219
2018,21,126351232
2018,21,126347960
2018,21,126347970
2018,21,126348022
2018,21,126345141
2018,21,126348036
2018,21,126348053
2018,22,126345178
2018,22,126345195
2018,21,126348078
2018,21,126345226
2018,21,126351375
2018,21,126351401
2018,21,126345243
2018,21,126345267
2018,21,126345278
2018,22,126348156
2018,21,126345319
2018,21,126351499
2018,21,126345340
2018,21,126351521
2018,21,126348237
2018,22,126345423
2018,21,126348278
2018,21,126351589
2018,21,126345457
2018,21,126352644
2018,21,126352645
2018,21,126352669
2018,21,126352722
2018,21,126352730
2018,21,126349445
2018,21,126356511
2018,21,126356519
2018,21,126352772
2018,21,126352790
2018,22,126356606
2018,21,126349551
2018,21,126352888
2018,21,126356688
2018,21,126356702
2018,21,126352905
2018,21,126349633
2018,21,126356720
2018,21,126349805
2018,21,126353079
2018,21,126353078
2018,21,126356940
2018,21,126353095
2018,21,126356941
2018,21,126353104
2018,21,126349851
2018,21,126356977
2018,21,126353150
2018,21,126357007
2018,21,126353170
2018,21,126357012
2018,21,126353190
2018,21,126353197
2018,21,126353203
2018,21,126357062
2018,21,126357063
2018,21,126357065
2018,21,126353225
2018,21,126353239
2018,21,126357102
2018,21,126357113
2018,21,126353285
2018,21,126353292
2018,21,126357142
2018,21,126350009
2018,21,126357145
2018,21,126357176
2018,21,130348400
2018,21,130357166
2018,21,130348422
2018,21,130348437
2018,21,130348442
2018,21,130357186
2018,21,130348440
2018,21,130353166
2018,21,130353167
2018,21,130357203
2018,21,130357214
2018,21,130357213
2018,21,130357212
2018,21,130357222
2018,22,130348482
2018,21,130357236
2018,21,130357241
2018,22,130357253
2018,21,130357263
2018,21,130348555
2018,21,124800699
2018,21,124797437
2018,21,124800728
2018,21,124800737
2018,21,124805467
2018,21,124805469
2018,21,124800771
2018,21,124797486
2018,22,124797492
2018,21,124805483
2018,22,124797518
2018,22,124797524
2018,21,124805520
2018,21,124805527
2018,21,124805536
2018,21,124805537
2018,21,124805542
2018,22,124797562
2018,21,124797576
2018,21,124800941
2018,22,124797590
2018,22,124797619
2018,21,124805601
2018,21,124801009
2018,15,124797638
2018,21,124801034
2018,25,124801038
2018,22,124801054
2018,22,124801051
2018,21,124797665
2018,21,124801175
2018,21,124805708
2018,21,124801194
2018,21,124805716
2018,21,124805724
2018,21,124800664
2018,21,124797410
2018,21,123975902
2018,21,123975932
2018,21,123969739
2018,21,123975937
2018,21,123969769
2018,21,123969772
2018,21,123969778
2018,21,123975968
2018,21,123969805
2018,21,123969804
2018,21,123969811
2018,21,123969820
2018,21,123976000
2018,21,123975999
2018,21,123971312
2018,21,123969867
2018,21,123976061
2018,21,123969925
2018,21,123976102
2018,21,123969931
2018,21,123976110
2018,21,123969951
2018,21,123969973
2018,21,123971493
2018,21,123976150
2018,22,123969983
2018,21,123969993
2018,21,123976183
2018,22,123971552
2018,21,123970018
2018,21,123971565
2018,21,123970029
2018,21,123971589
2018,21,123976232
2018,21,123970070
2018,21,123971627
2018,21,123971672
2018,21,123970129
2018,21,123976300
2018,21,123976304
2018,21,123970177
2018,21,123970190
2018,21,123971798
2018,21,123970221
2018,21,123971820
2018,21,123971837
2018,21,123971868
2018,21,123971880
2018,21,123970266
2018,21,123970291
2018,21,123970300
2018,21,123970327
2018,21,123980331
2018,21,123976423
2018,21,123976429
2018,21,123971989
2018,21,123980369
2018,21,123980371
2018,2,123972016
2018,2,123972012
2018,21,123976446
2018,21,123976451
2018,21,123980399
2018,21,123972044
2018,21,123980419
2018,21,123017281
2018,21,123008806
2018,21,123008810
2018,21,123008815
2018,21,123017358
2018,21,123017378
2018,21,123008833
2018,21,123017393
2018,21,123017394
2018,21,123008861
2018,21,123008860
2018,21,123017463
2018,21,123008945
2018,21,123017506
2018,21,123017524
2018,21,123017530
2018,21,123008986
2018,21,123017546
2018,21,123017556
2018,21,123017564
2018,21,123017563
2018,21,123017573
2018,22,123009018
2018,21,123009038
2018,21,123012784
2018,21,123012805
2018,21,123009085
2018,21,123012883
2018,21,123012951
2018,21,123017715
2018,21,123009168
2018,21,123012986
2018,22,123012999
2018,21,123013028
2018,22,123017817
2018,21,123013104
2018,21,137875696
2018,21,137881676
2018,21,137875791
2018,21,137875811
2018,21,137881841
2018,21,137875830
2018,21,137878161
2018,21,137878175
2018,21,137878178
2018,21,137875893
2018,21,123017283
2018,21,123008759
2018,21,123012693
2018,21,123008775
2018,21,137881928
2018,21,123012715
2018,21,123012727
2018,21,123017371
2018,21,123012743
2018,21,137881927
2018,21,123017417
2018,21,123017428
2018,21,123008881
2018,21,123017440
2018,21,123017469
2018,21,123017471
2018,21,123008932
2018,21,123017487
2018,21,137881926
2018,21,123017515
2018,21,123017514
2018,21,123008975
2018,21,123008981
2018,21,123017557
2018,21,123009012
2018,21,137881953
2018,21,123009059
2018,21,123017643
2018,21,123012842
2018,21,123009111
2018,21,123012904
2018,21,123012912
2018,21,123017696
2018,21,123012946
2018,21,123009181
2018,21,123009186
2018,21,123012996
2018,22,123009197
2018,21,123013018
2018,21,123009209
2018,21,123009269
2018,21,137875961
2018,21,137882120
2018,21,137878328
2018,21,137882126
2018,21,137882127
2018,21,123008760
2018,21,123008764
2018,21,123012714
2018,21,123012719
2018,21,123008862
2018,21,123008865
2018,21,123008890
2018,21,123008899
2018,21,123017280
2018,21,123012691
2018,21,123008782
2018,21,123008784
2018,21,123012708
2018,21,123017347
2018,21,123017355
2018,21,123017362
2018,21,123008824
2018,21,123017391
2018,21,123017408
2018,21,123008868
2018,21,123017429
2018,21,123017430
2018,21,123017445
2018,21,123008904
2018,21,123017457
2018,21,123008913
2018,21,123017470
2018,21,123017468
2018,21,123008931
2018,21,123017485
2018,21,123008971
2018,21,123017521
2018,21,123017527
2018,21,123017538
2018,21,123008999
2018,21,123017559
2018,21,123012766
2018,21,123017571
2018,21,123017577
2018,21,123012774
2018,21,123012787
2018,21,123009084
2018,21,123012840
2018,21,123012855
2018,21,123017660
2018,21,123017695
2018,21,123009139
2018,21,123009148
2018,21,123009162
2018,21,123017727
2018,21,123012969
2018,21,123017744
2018,21,123012981
2018,21,123013045
2018,21,123013056
2018,21,123013095
2018,21,123017819
2018,22,123017303
2018,21,123017307
2018,21,123017357
2018,21,123008817
2018,21,123012729
2018,21,123012748
2018,21,123008841
2018,21,123017396
2018,21,123008857
2018,21,123008863
2018,21,123017438
2018,21,123008909
2018,21,123017473
2018,21,123017492
2018,21,123008980
2018,21,123008997
2018,21,123017584
2018,21,123017590
2018,21,123017603
2018,21,123012797
2018,21,123017710
2018,21,123012962
2018,21,123017735
2018,21,123017742
2018,21,123017755
2018,21,123012997
2018,21,123013050
2018,21,123009286
2018,21,123009285
2018,21,123017316
2018,21,123012695
2018,21,123008776
2018,21,123017367
2018,21,123017380
2018,21,123017387
2018,21,123008844
2018,21,123008849
2018,21,123008850
2018,21,123017412
2018,21,123017424
2018,21,123008875
2018,21,123017434
2018,21,123017437
2018,21,123017441
2018,21,123008907
2018,21,123008914
2018,21,123017467
2018,21,123017474
2018,21,123012754
2018,21,123017491
2018,21,123008950
2018,21,123008961
2018,21,123017525
2018,21,123008990
2018,21,123012764
2018,21,123017549
2018,21,123008995
2018,21,123017560
2018,21,123017579
2018,21,123012772
2018,21,123017601
2018,21,123012780
2018,21,123009045
2018,21,123012823
2018,21,123017654
2018,21,123012873
2018,21,123012877
2018,21,123012876
2018,21,123017666
2018,21,123012903
2018,21,123009160
2018,21,123012964
2018,21,123009180
2018,22,123017750
2018,21,123017756
2018,21,123012998
2018,21,123013010
2018,21,123009275
2018,21,123013105
2018,21,123017321
2018,21,123017332
2018,22,123017334
2018,21,123017359
2018,21,123017364
2018,21,123012741
2018,21,123008825
2018,21,123008826
2018,21,123009046
2018,21,123009055
2018,22,123012790
2018,21,123017618
2018,21,123009091
2018,21,123012844
2018,21,123012846
2018,21,123012886
2018,21,123009118
2018,21,123012894
2018,21,123009119
2018,21,123009141
2018,21,123009147
2018,21,123009154
2018,22,123012971
2018,21,123017748
2018,21,123013008
2018,21,123013023
2018,21,123013022
2018,22,123017783
2018,21,123009230
2018,21,123013100
2018,22,123017294
2018,22,123008770
2018,21,123017330
2018,21,123008807
2018,21,123017363
2018,21,123008822
2018,21,123008821
2018,21,123012747
2018,21,123017418
2018,21,123017422
2018,21,123017444
2018,21,123008897
2018,21,123017450
2018,21,123017453
2018,21,123017480
2018,21,123017479
2018,21,123008955
2018,21,123008983
2018,21,123017531
2018,21,123008992
2018,21,123008993
2018,21,123017561
2018,21,123017562
2018,21,123017570
2018,21,123017582
2018,21,123017591
2018,21,123017593
2018,21,123009042
2018,21,123009052
2018,21,123009066
2018,21,123009067
2018,21,123012830
2018,21,123009092
2018,21,123012869
2018,21,123012872
2018,21,123012891
2018,21,123017680
2018,21,123017684
2018,21,123017711
2018,21,123017722
2018,21,123012995
2018,21,123009196
2018,21,123009195
2018,21,123013012
2018,21,123017764
2018,21,123013020
2018,21,123017778
2018,21,123013044
2018,21,123013097
2018,21,123017605
2018,21,123009062
2018,21,123009068
2018,21,123009069
2018,21,123017644
2018,21,123012852
2018,21,123012875
2018,21,123017669
2018,21,123012897
2018,21,123012909
2018,21,123009127
2018,21,123012934
2018,21,123009140
2018,21,123017714
2018,22,123009184
2018,22,123013021
2018,21,123013051
2018,22,123017296
2018,21,123017315
2018,21,123012694
2018,21,123017326
2018,21,123008786
2018,21,123017327
2018,21,123008787
2018,21,123012710
2018,21,123008805
2018,21,123008811
2018,21,123012723
2018,21,123017372
2018,21,123012737
2018,21,123017383
2018,21,123017382
2018,21,123008838
2018,21,123008847
2018,21,123008877
2018,21,123008878
2018,21,123017436
2018,21,123017443
2018,21,123017458
2018,21,123017460
2018,21,123008930
2018,21,123017486
2018,21,123017495
2018,21,123008958
2018,21,123017517
2018,21,123012760
2018,21,123017587
2018,21,123009037
2018,21,123009035
2018,21,123017645
2018,21,123009106
2018,21,123017699
2018,21,123012944
2018,21,123009153
2018,21,123017739
2018,21,123017788
2018,21,123009274
2018,22,123017818
2018,22,123017308
2018,21,123017312
2018,21,123017313
2018,21,123012697
2018,21,123012701
2018,21,123017349
2018,21,123012728
2018,21,123017370
2018,21,123008828
2018,21,123008831
2018,21,123017401
2018,21,123008854
2018,21,123008853
2018,21,123017403
2018,21,123008864
2018,21,123017431
2018,22,123008895
2018,22,123008896
2018,21,123008911
2018,21,123008916
2018,21,123017477
2018,21,123008934
2018,21,123012755
2018,21,123008947
2018,21,123017534
2018,21,123009003
2018,21,123017568
2018,21,123017572
2018,21,123009017
2018,21,123009044
2018,21,123017610
2018,21,123017637
2018,21,123009105
2018,21,123012878
2018,21,123009136
2018,21,123012959
2018,21,123012965
2018,21,123017733
2018,21,123013013
2018,22,123013049
2018,21,123017275
2018,21,123008803
2018,21,123012713
2018,21,123012722
2018,21,123012724
2018,21,123017374
2018,21,123012742
2018,21,123012749
2018,21,123017390
2018,21,123017399
2018,21,123008859
2018,21,123008869
2018,21,123008893
2018,21,123008902
2018,21,123017454
2018,21,123017482
2018,21,123017502
2018,21,123008964
2018,21,123017529
2018,21,123008985
2018,21,123012762
2018,21,123017553
2018,21,123017551
2018,21,123017581
2018,21,123009026
2018,21,123017594
2018,21,123012834
2018,21,123012835
2018,21,123012848
2018,21,123012917
2018,21,123012914
2018,21,123012932
2018,21,123017712
2018,21,123017719
2018,21,123009179
2018,21,123009190
2018,21,123012993
2018,21,123013042
2018,21,123008758
2018,21,123017284
2018,21,123017290
2018,21,123012687
2018,22,123008768
2018,21,123008777
2018,21,123017333
2018,21,123017331
2018,21,123017337
2018,21,123017339
2018,21,123008798
2018,21,123008799
2018,21,123017338
2018,21,123017350
2018,21,123012716
2018,21,123008814
2018,21,123017360
2018,21,123017369
2018,21,123017398
2018,21,123017423
2018,21,123008873
2018,21,123008927
2018,21,123008941
2018,21,123017501
2018,21,123008956
2018,21,123008970
2018,21,123017544
2018,21,123009000
2018,21,123017589
2018,21,123017600
2018,21,123009057
2018,21,123009072
2018,21,123017626
2018,21,123012812
2018,21,123009090
2018,21,123017650
2018,21,123012850
2018,21,123012860
2018,21,123012862
2018,21,123012890
2018,21,123012895
2018,21,123012901
2018,21,123012906
2018,21,123012921
2018,21,123012923
2018,21,123017700
2018,21,123012936
2018,21,123009146
2018,21,123012953
2018,21,123009178
2018,22,123017740
2018,21,123017754
2018,21,123009194
2018,21,123009200
2018,21,123013015
2018,21,123013014
2018,21,123017773
2018,21,123013035
2018,22,123013093
2018,21,123017822
2018,21,123017278
2018,22,123017304
2018,22,123008771
2018,21,123008779
2018,21,123017322
2018,21,123017324
2018,21,123017351
2018,21,123017361
2018,21,123008819
2018,22,123012739
2018,21,123017397
2018,21,123017405
2018,21,123008903
2018,21,123008910
2018,21,123008918
