"DATA_YEAR","VICTIM_ID","INJURY_ID"
2018,105832127,5
2018,105832136,5
2018,105833015,4
2018,106214288,5
2018,106214204,4
2018,106215541,4
2018,106215879,5
2018,106215883,5
2018,105257426,5
2018,105257530,4
2018,105256853,5
2018,105257770,5
2018,105258842,4
2018,105258002,4
2018,105257345,5
2018,105257344,5
2018,105257422,5
2018,105257420,5
2018,105257504,4
2018,105257714,4
2018,105257845,5
2018,105257991,5
2018,105258444,5
2018,105258441,5
2018,110224842,5
2018,110231068,5
2018,110231072,5
2018,106212290,4
2018,106212395,4
2018,106212485,5
2018,106212478,5
2018,106212712,4
2018,106212848,4
2018,110224841,5
2018,110231218,4
2018,106213800,5
2018,106213923,4
2018,106213918,4
2018,106214938,4
2018,106215619,5
2018,106215615,4
2018,106215678,5
2018,106215804,4
2018,110231223,4
2018,110231235,4
2018,110224984,4
2018,110231282,4
2018,110224996,4
2018,110231286,4
2018,110231290,4
2018,110225010,5
2018,110225009,4
2018,110225008,5
2018,110231297,5
2018,110231296,4
2018,110226522,5
2018,110231364,5
2018,110226525,5
2018,110226540,4
2018,110231415,2
2018,110226553,4
2018,110231448,4
2018,110226599,5
2018,110231494,5
2018,110226600,5
2018,110231595,4
2018,110226662,2
2018,110226674,4
2018,110231616,4
2018,110226677,4
2018,110225193,5
2018,110226700,5
2018,110231737,4
2018,110231735,4
2018,110226752,4
2018,110231748,4
2018,110231748,2
2018,110231793,5
2018,110226770,5
2018,110226789,5
2018,110225369,4
2018,110225377,4
2018,105257577,5
2018,105257596,5
2018,105257835,5
2018,105257898,5
2018,106215325,4
2018,106215792,4
2018,105257969,5
2018,105258398,4
2018,105831643,5
2018,105833665,5
2018,105257396,4
2018,105258016,5
2018,106211111,5
2018,106212872,4
2018,106213423,4
2018,106214560,3
2018,104552886,5
2018,104555434,4
2018,104553691,5
2018,104556820,4
2018,105831974,5
2018,105832111,5
2018,105833373,5
2018,105833664,4
2018,105833702,4
2018,105832033,5
2018,105833278,5
2018,105831690,5
2018,105832025,4
2018,105832275,5
2018,105832414,4
2018,105833370,4
2018,105832122,5
2018,106211264,4
2018,106211261,4
2018,106211363,5
2018,106211438,5
2018,106211434,5
2018,106212274,4
2018,106212504,5
2018,106212731,5
2018,106212956,4
2018,106213314,5
2018,106213452,4
2018,106215280,4
2018,106215873,4
2018,105257716,4
2018,105257987,4
2018,105258036,4
2018,106210398,4
2018,106210689,5
2018,106210686,5
2018,106211668,1
2018,106211741,4
2018,106211741,8
2018,106211743,5
2018,106211790,5
2018,106211874,5
2018,106210906,4
2018,106211158,5
2018,106211608,4
2018,106211611,4
2018,106211610,4
2018,106211945,5
2018,106212525,4
2018,106213774,5
2018,106215147,4
2018,106215927,5
2018,105257510,5
2018,105258908,5
2018,105257290,5
2018,105258385,5
2018,105258389,4
2018,105258703,5
2018,105258914,4
2018,105258436,4
2018,105833731,5
2018,105831677,5
2018,105831970,4
2018,105832168,4
2018,105833361,4
2018,105834063,5
2018,106210685,5
2018,106210989,5
2018,106211131,4
2018,106211125,5
2018,106211338,5
2018,106211586,4
2018,106211671,4
2018,106211837,4
2018,106211848,5
2018,106211897,4
2018,106211894,4
2018,106212129,4
2018,106212210,4
2018,106212344,5
2018,106212343,5
2018,106212492,8
2018,106212493,4
2018,106212608,4
2018,106213470,5
2018,106213509,4
2018,106213975,4
2018,106214130,5
2018,106214166,4
2018,105256922,5
2018,105256918,5
2018,105258833,4
2018,105258949,4
2018,105258980,4
2018,105831993,4
2018,105832008,5
2018,105833018,4
2018,105833359,4
2018,105833384,4
2018,105833488,4
2018,125178806,5
2018,127568480,4
2018,127632912,4
2018,127305587,5
2018,126511686,6
2018,125169275,5
2018,125169278,5
2018,125328451,4
2018,125580930,5
2018,125580929,5
2018,125580928,4
2018,127395402,1
2018,125318061,5
2018,125318062,5
2018,125318060,5
2018,127629686,4
2018,127059412,5
2018,125178783,4
2018,125178786,4
2018,125178839,4
2018,125179012,5
2018,125178754,4
2018,125577050,4
2018,125178829,4
2018,125669945,5
2018,125763028,4
2018,125178814,3
2018,125178843,5
2018,125178823,4
2018,116611782,4
2018,116611978,4
2018,116607064,5
2018,116616787,4
2018,116612068,5
2018,116607087,5
2018,103697378,4
2018,109284875,4
2018,109285012,5
2018,109279305,4
2018,109285103,4
2018,109285105,5
2018,109279408,4
2018,109285136,5
2018,109281503,5
2018,109285139,5
2018,109285144,4
2018,109281512,4
2018,109285147,4
2018,109281537,4
2018,109285174,4
2018,109285176,4
2018,109281552,4
2018,109281552,2
2018,109285192,5
2018,109281607,5
2018,103699438,5
2018,103696862,5
2018,103697327,5
2018,103697955,5
2018,103699383,4
2018,103699973,4
2018,103699363,5
2018,103699614,4
2018,103697523,4
2018,103697862,5
2018,103697873,4
2018,103698151,4
2018,111060878,4
2018,111053582,3
2018,111053592,4
2018,111056406,4
2018,111057022,4
2018,106214053,5
2018,106215260,4
2018,106215257,4
2018,106215673,5
2018,105831914,4
2018,105831990,4
2018,105832180,4
2018,105832176,5
2018,105832440,4
2018,105833552,4
2018,104552438,5
2018,104552945,4
2018,104553234,4
2018,104553699,4
2018,104558727,5
2018,104558723,5
2018,104553581,4
2018,104555395,2
2018,104556835,4
2018,104556841,4
2018,104556811,4
2018,104556814,4
2018,104556813,4
2018,104552868,5
2018,104556831,5
2018,104556876,4
2018,104558498,4
2018,105833434,5
2018,104552460,5
2018,104553034,5
2018,105833188,4
2018,105833200,4
2018,105833290,4
2018,105833433,5
2018,105832119,4
2018,105832446,4
2018,105832464,4
2018,105833150,4
2018,105833228,5
2018,105833225,4
2018,105833659,4
2018,105833669,4
2018,105833902,4
2018,106210441,3
2018,106210551,4
2018,106210591,4
2018,106210692,5
2018,106211001,4
2018,106211875,5
2018,106211934,5
2018,106211930,5
2018,106211995,5
2018,106212147,5
2018,106212457,5
2018,106212455,5
2018,106212480,5
2018,106212486,5
2018,106212696,5
2018,106213675,4
2018,106214023,5
2018,106214077,4
2018,106214467,5
2018,106214507,4
2018,106215380,4
2018,106215714,5
2018,106215876,4
2018,106210485,5
2018,106210933,4
2018,106211654,4
2018,106215197,5
2018,106215404,4
2018,105257425,5
2018,105257607,5
2018,105257649,4
2018,105258020,4
2018,109279288,5
2018,109285029,5
2018,109281598,4
2018,106210585,4
2018,106210602,4
2018,106210647,4
2018,106210681,5
2018,106210716,4
2018,106211362,5
2018,106211361,5
2018,106211591,5
2018,106211580,5
2018,106211621,5
2018,106211880,5
2018,106211986,5
2018,106212323,7
2018,106212379,4
2018,106212536,5
2018,106212537,5
2018,106212644,5
2018,106212645,5
2018,106212779,5
2018,106212888,4
2018,106213288,4
2018,106213821,4
2018,106214106,4
2018,106214417,5
2018,106214463,4
2018,106214865,4
2018,106214870,4
2018,106214948,5
2018,106215123,4
2018,106215402,4
2018,106215793,5
2018,106215823,4
2018,106215870,5
2018,105832028,4
2018,105832199,5
2018,105832197,5
2018,105832319,5
2018,105832447,5
2018,105833011,4
2018,105833082,8
2018,105833550,4
2018,105831789,4
2018,105832043,5
2018,105832303,5
2018,105832465,5
2018,106210756,5
2018,106211038,4
2018,106211845,5
2018,106212376,4
2018,106212482,5
2018,106213708,5
2018,106213709,5
2018,106213763,5
2018,106214127,4
2018,106214324,5
2018,106214645,5
2018,106215801,4
2018,106215888,5
2018,105256886,5
2018,105256943,5
2018,105258907,4
2018,105258895,4
2018,105258027,5
2018,105258454,4
2018,105258448,4
2018,105258678,3
2018,105258800,4
2018,116616418,4
2018,116616444,5
2018,116611732,4
2018,116606922,5
2018,116611860,5
2018,116611889,4
2018,116611960,5
2018,116612028,5
2018,116612027,5
2018,116616764,5
2018,116616796,4
2018,116607093,4
2018,116607261,4
2018,116616963,4
2018,116616976,4
2018,116607369,5
2018,116607450,5
2018,105256680,5
2018,105256682,5
2018,105257751,4
2018,105258030,4
2018,105258026,5
2018,105258023,5
2018,105258095,4
2018,105258691,4
2018,106213968,4
2018,106212186,5
2018,106212191,4
2018,106212758,4
2018,106214290,5
2018,106214904,5
2018,106215706,5
2018,104552408,5
2018,104552546,5
2018,104552836,4
2018,104555484,4
2018,116616446,4
2018,116611682,5
2018,116611981,4
2018,116616741,5
2018,116607051,4
2018,116612241,5
2018,116607457,5
2018,116612409,4
2018,105257387,5
2018,105258463,4
2018,105258540,4
2018,105258655,4
2018,111060823,4
2018,111053544,4
2018,111053745,4
2018,111056485,5
2018,111057091,4
2018,111057094,4
2018,111061428,4
2018,110230525,5
2018,110230529,5
2018,110224425,4
2018,110226008,4
2018,110226011,4
2018,110226013,5
2018,110224442,4
2018,110224444,5
2018,110224458,5
2018,110224477,4
2018,110230618,4
2018,110230616,4
2018,109281113,5
2018,109285007,4
2018,110224556,4
2018,110224565,5
2018,110224622,4
2018,110226209,5
2018,110230889,3
2018,110224710,5
2018,110226254,4
2018,110226304,4
2018,110224834,5
2018,110224925,4
2018,110224926,5
2018,110231225,4
2018,110226564,5
2018,110231452,4
2018,110226590,5
2018,110226596,5
2018,110231498,4
2018,110231496,4
2018,110225161,5
2018,110231566,4
2018,110231630,4
2018,110231628,4
2018,110225206,4
2018,110231681,5
2018,110225236,4
2018,110225246,5
2018,110225248,5
2018,110225252,4
2018,110225261,4
2018,110226743,4
2018,110225290,5
2018,110226759,4
2018,110231772,5
2018,110231774,5
2018,110231790,1
2018,110231945,4
2018,110231946,4
2018,109281421,4
2018,109285008,5
2018,109285098,6
2018,110230541,4
2018,110226006,5
2018,110226021,4
2018,110230574,4
2018,110224470,4
2018,110230623,4
2018,110230632,4
2018,110224515,4
2018,110224527,5
2018,110226115,5
2018,110224541,5
2018,110230700,4
2018,110230701,5
2018,110224552,5
2018,110230714,5
2018,110226148,4
2018,110224582,4
2018,110226154,4
2018,110226164,5
2018,110226166,5
2018,110230814,5
2018,110226205,5
2018,110224647,4
2018,110230836,5
2018,110226206,4
2018,110226207,5
2018,110230837,5
2018,110230842,4
2018,110224667,5
2018,110230860,4
2018,110226251,4
2018,110230906,5
2018,110224762,4
2018,110226301,4
2018,110224768,4
2018,110230962,4
2018,110230964,5
2018,110230987,4
2018,110230988,4
2018,110226336,5
2018,110224828,5
2018,110224829,5
2018,110224835,5
2018,110231055,5
2018,110226350,5
2018,110231058,5
2018,110231081,5
2018,110231082,5
2018,110226375,4
2018,110224869,4
2018,110224932,4
2018,110226416,1
2018,111053546,4
2018,111053611,5
2018,111053609,4
2018,111061013,4
2018,111056562,5
2018,111056602,4
2018,111053913,5
2018,111061140,4
2018,111053930,4
2018,111056846,5
2018,111056966,4
2018,103697412,4
2018,103697864,4
2018,103697916,4
2018,103697905,4
2018,103697885,4
2018,103698222,4
2018,103698214,4
2018,103703209,4
2018,105257527,5
2018,105257540,5
2018,105257544,5
2018,105257627,5
2018,105257691,5
2018,105257707,4
2018,105257700,4
2018,105257752,4
2018,105257879,5
2018,105257900,5
2018,105257968,4
2018,105257979,4
2018,105257992,4
2018,103697390,5
2018,103697618,4
2018,103697907,5
2018,104555523,4
2018,104552573,5
2018,103697520,4
2018,103697527,4
2018,103697312,4
2018,103697367,5
2018,103697364,4
2018,103697893,5
2018,103697924,4
2018,103698219,4
2018,103699600,4
2018,103696874,5
2018,103697303,5
2018,103697642,5
2018,103699891,1
2018,103703207,5
2018,128512491,4
2018,128305755,5
2018,128305756,5
2018,125252893,5
2018,125252894,5
2018,110230538,4
2018,110230749,5
2018,110226305,4
2018,110224800,4
2018,110231522,5
2018,110225141,4
2018,110231944,4
2018,109278984,5
2018,109281204,5
2018,109279105,5
2018,109281323,5
2018,109281343,4
2018,109285046,4
2018,111053523,4
2018,111053522,3
2018,109281340,5
2018,109281561,5
2018,109281127,4
2018,109279003,6
2018,109279003,4
2018,109281349,5
2018,109279272,4
2018,109285189,4
2018,109281602,4
2018,110226033,4
2018,110224478,4
2018,110226068,4
2018,110226086,4
2018,110226108,4
2018,110230709,4
2018,110230745,4
2018,110224652,4
2018,110230991,5
2018,110231013,4
2018,110224971,4
2018,110231383,4
2018,110226556,2
2018,110226556,3
2018,110231599,5
2018,110225223,5
2018,110224512,4
2018,110224559,5
2018,110226312,4
2018,110226333,5
2018,110226351,5
2018,110226458,6
2018,110231266,5
2018,110231267,5
2018,110225004,4
2018,110226511,5
2018,110231560,4
2018,110226753,4
2018,110231951,4
2018,111060872,4
2018,111060873,4
2018,111060934,5
2018,111056321,4
2018,111056545,4
2018,111053937,5
2018,111061179,4
2018,111056853,5
2018,111061296,6
2018,111061296,2
2018,111061332,5
2018,111061331,5
2018,111054257,3
2018,109281094,5
2018,109281202,6
2018,109279068,4
2018,109281240,5
2018,109279130,4
2018,109281291,5
2018,109281312,4
2018,109279164,4
2018,109279176,5
2018,109279196,5
2018,109281337,4
2018,109281400,4
2018,109285032,5
2018,109281441,5
2018,109281510,6
2018,109279425,4
2018,109285195,4
2018,109281605,4
2018,109279027,4
2018,109279066,4
2018,109279112,4
2018,109281264,4
2018,109281493,4
2018,125169272,8
2018,125169272,6
2018,125169320,4
2018,109284933,5
2018,109279382,4
2018,109281604,3
2018,104552879,4
2018,104556847,5
2018,104558733,5
2018,104552624,5
2018,104553149,4
2018,105831752,5
2018,105831943,4
2018,105833643,5
2018,105833641,5
2018,104553275,5
2018,104553282,5
2018,104553271,4
2018,104553278,4
2018,104558716,4
2018,110230881,4
2018,110226340,5
2018,110231245,5
2018,110226469,5
2018,106210927,5
2018,106211138,5
2018,106211205,5
2018,110231673,5
2018,106211584,5
2018,110226751,7
2018,106211684,4
2018,106212001,4
2018,106212084,4
2018,106212137,5
2018,106212301,4
2018,106212490,5
2018,110231781,4
2018,106212675,4
2018,106212676,4
2018,106212671,4
2018,106213726,5
2018,106213727,5
2018,106213793,4
2018,106213790,4
2018,106214366,5
2018,106214363,5
2018,106214451,5
2018,106215818,4
2018,106215860,5
2018,104553300,5
2018,104558732,4
2018,104553013,4
2018,104556886,4
2018,105831953,4
2018,105832116,4
2018,105832110,4
2018,105832120,4
2018,105833025,4
2018,105833028,4
2018,105831823,4
2018,105833120,4
2018,105833455,5
2018,105833997,5
2018,109279235,4
2018,109281389,4
2018,109284953,4
2018,109279267,5
2018,109284993,4
2018,109284991,4
2018,109279284,5
2018,109279333,5
2018,109279374,4
2018,109281508,5
2018,109285145,5
2018,109279456,4
2018,109279522,4
2018,106215880,5
2018,106215875,5
2018,105257328,5
2018,105257329,5
2018,105257625,5
2018,105257637,5
2018,105258450,4
2018,105258857,5
2018,105258852,4
2018,105258615,4
2018,105258976,4
2018,105833152,4
2018,105833743,4
2018,116616407,4
2018,116616440,5
2018,116611638,5
2018,116616500,5
2018,116611956,5
2018,116607005,5
2018,116612002,5
2018,116616790,5
2018,116607083,5
2018,116616864,4
2018,116612168,4
2018,116607222,4
2018,116607385,5
2018,105831668,4
2018,105831719,4
2018,105831847,1
2018,105832023,4
2018,105832167,4
2018,105832379,4
2018,105832375,1
2018,111056198,5
2018,111056197,5
2018,111053539,4
2018,111056228,4
2018,111053575,4
2018,111056246,1
2018,111060876,5
2018,111060879,4
2018,111056276,5
2018,111060895,4
2018,111060902,4
2018,111060903,4
2018,111053636,5
2018,111053651,5
2018,111053673,5
2018,111060992,4
2018,111056403,4
2018,111056411,4
2018,111053774,4
2018,111053782,5
2018,111053787,4
2018,111056480,5
2018,111056491,5
2018,111053824,4
2018,111053833,4
2018,111053855,4
2018,111056573,5
2018,111053875,5
2018,111053893,5
2018,111056664,3
2018,111061151,4
2018,111053929,4
2018,111056670,5
2018,111053934,2
2018,111056726,4
2018,111056745,4
2018,111061217,4
2018,111061235,5
2018,111056781,5
2018,111056809,8
2018,111054031,2
2018,111056841,5
2018,111054040,5
2018,111061276,4
2018,111056931,5
2018,111054130,5
2018,111056961,5
2018,111054137,5
2018,111056978,4
2018,111056984,5
2018,111061368,5
2018,111061370,5
2018,111056998,5
2018,105257640,4
2018,105258770,4
2018,105258765,5
2018,105257511,4
2018,105258022,4
2018,105258217,3
2018,105258561,4
2018,106211380,5
2018,106211388,4
2018,106211535,5
2018,106212876,5
2018,106212991,4
2018,106213780,5
2018,106213779,5
2018,106213778,5
2018,105258855,4
2018,106210678,5
2018,106211200,4
2018,106211911,4
2018,106211916,5
2018,106211914,5
2018,106211940,4
2018,106212022,5
2018,106212123,4
2018,106212616,5
2018,106212611,5
2018,106212615,5
2018,106212613,5
2018,106212741,5
2018,106212771,5
2018,106212786,5
2018,106212950,5
2018,106213880,4
2018,106213884,4
2018,106214100,5
2018,106214093,4
2018,106214126,5
2018,106214429,5
2018,106214449,5
2018,106214474,4
2018,106214585,5
2018,106214886,1
2018,106214919,4
2018,106215324,4
2018,106215408,4
2018,106215417,4
2018,106215470,4
2018,106215473,4
2018,106215469,4
2018,106215685,5
2018,106215998,4
2018,105257546,4
2018,105257541,3
2018,105257623,5
2018,105257790,5
2018,105258407,5
2018,105258402,4
2018,105258430,5
2018,105258423,5
2018,105258573,5
2018,105258619,4
2018,105258624,5
2018,105258826,4
2018,105258830,6
2018,105258830,7
2018,106210767,4
2018,106211083,4
2018,106211325,5
2018,106211326,5
2018,106211583,5
2018,106211847,8
2018,106211900,4
2018,106212252,4
2018,106215776,5
2018,106215897,4
2018,116705024,5
2018,116700541,5
2018,116707405,4
2018,116700565,5
2018,116705095,4
2018,116700639,5
2018,116700643,4
2018,116700642,4
2018,116700691,5
2018,116705302,5
2018,116707789,4
2018,116707807,4
2018,116707821,5
2018,116707827,5
2018,116707872,5
2018,116707873,5
2018,116705402,4
2018,116705429,4
2018,116707933,4
2018,116707939,5
2018,116700840,4
2018,116700839,4
2018,116707975,5
2018,116708072,4
2018,116708070,4
2018,116708079,4
2018,116708088,5
2018,116708089,4
2018,116708093,4
2018,116708098,4
2018,116708100,4
2018,116708108,4
2018,116708112,1
2018,110226047,4
2018,110226079,5
2018,110226081,4
2018,110230683,5
2018,110224600,5
2018,110226182,4
2018,110226208,4
2018,110226222,4
2018,110226266,5
2018,110226293,4
2018,110230946,5
2018,110226329,4
2018,110231125,5
2018,110226425,4
2018,110224941,4
2018,110224950,4
2018,110224951,5
2018,110226473,4
2018,110225015,4
2018,110231299,5
2018,110226549,5
2018,110231447,5
2018,110231530,5
2018,110225160,5
2018,110231656,4
2018,110231795,4
2018,109278964,4
2018,109278970,6
2018,109284877,4
2018,109281137,4
2018,109279006,5
2018,109281150,5
2018,109281178,4
2018,109281186,4
2018,109279052,5
2018,109281242,4
2018,109279113,5
2018,109279120,4
2018,109279144,4
2018,109279161,5
2018,109279198,5
2018,109284937,4
2018,109279393,5
2018,109279391,5
2018,109285127,4
2018,109279402,4
2018,109285131,3
2018,109285134,5
2018,109281534,5
2018,109279454,5
2018,109285167,5
2018,109279527,5
2018,109285253,4
2018,109279206,4
2018,109279298,4
2018,109279022,4
2018,109279062,5
2018,109279091,4
2018,109279185,5
2018,109279208,5
2018,109279210,5
2018,109284954,4
2018,109279266,4
2018,109279378,4
2018,109279414,4
2018,109281106,5
2018,109279000,5
2018,109284894,7
2018,109279018,5
2018,109281164,5
2018,109281175,4
2018,109279102,7
2018,109279107,4
2018,109279108,4
2018,109281253,4
2018,109279150,5
2018,109281311,4
2018,109281336,4
2018,109279259,5
2018,109281405,4
2018,109284972,4
2018,109285115,4
2018,109279424,4
2018,109279423,4
2018,109285153,5
2018,109281528,4
2018,109281112,5
2018,109278995,4
2018,109281249,5
2018,109279141,5
2018,109279260,5
2018,109279313,5
2018,109279478,5
2018,109285193,5
2018,109281600,5
2018,109278992,4
2018,109281244,5
2018,109279149,4
2018,109279170,4
2018,109281367,4
2018,109279487,5
2018,109285202,4
2018,109279485,5
2018,126853242,4
2018,127629525,2
2018,127841653,5
2018,127841658,2
2018,125173671,5
2018,127515094,4
2018,127597187,4
2018,127597186,4
2018,125173750,5
2018,125311076,5
2018,126960884,4
2018,126960883,4
2018,125173694,5
2018,125173693,5
2018,128537688,4
2018,127440064,5
2018,127560557,4
2018,112573441,4
2018,112582367,4
2018,112573769,4
2018,112582459,4
2018,112573770,4
2018,112578402,4
2018,112573785,5
2018,112573783,5
2018,112578452,4
2018,112573829,4
2018,112578542,4
2018,112584631,4
2018,112578635,4
2018,112582621,4
2018,112574003,4
2018,112574029,4
2018,112578847,5
2018,112578996,4
2018,112574453,5
2018,112579380,5
2018,112574745,4
2018,112579577,5
2018,112579650,4
2018,112575189,5
2018,112575191,5
2018,112579906,5
2018,112575187,4
2018,112583775,5
2018,112575332,5
2018,112580200,5
2018,112580374,4
2018,112580423,5
2018,112584609,5
2018,112584656,5
2018,112584685,4
2018,112580760,4
2018,112580780,4
2018,112574549,5
2018,112574556,5
2018,112583205,4
2018,112579339,4
2018,112574600,4
2018,112574623,4
2018,112574650,4
2018,112574665,4
2018,112579792,4
2018,112579790,4
2018,112579398,4
2018,112583298,5
2018,112579469,5
2018,112579472,5
2018,112583496,5
2018,112583571,4
2018,112580150,4
2018,110226045,4
2018,110226066,4
2018,110224570,4
2018,110224583,4
2018,110224584,4
2018,110226342,5
2018,110224989,4
2018,110224991,4
2018,110231439,4
2018,111053518,5
2018,111060826,5
2018,111056300,4
2018,111056315,5
2018,111053657,4
2018,112573577,5
2018,112573579,5
2018,112578117,5
2018,112578116,5
2018,112578167,5
2018,112573680,4
2018,112575521,4
2018,112573845,4
2018,112573847,4
2018,112575899,4
2018,112584472,5
2018,112578652,5
2018,112574020,5
2018,112578758,4
2018,112574055,5
2018,112582768,5
2018,112578824,4
2018,112578840,5
2018,112574208,4
2018,112574210,4
2018,112575643,5
2018,112583034,5
2018,112574375,5
2018,112580257,5
2018,112575980,4
2018,112580679,4
2018,112576083,5
2018,112580793,4
2018,113659071,5
2018,113653204,5
2018,113659078,4
2018,113653210,4
2018,112574432,5
2018,112579247,4
2018,112583214,5
2018,112583555,4
2018,112575219,4
2018,113659096,4
2018,113659103,4
2018,113659110,5
2018,113659109,5
2018,112578550,5
2018,112582741,5
2018,112574076,4
2018,112580246,4
2018,112584583,4
2018,112576039,5
2018,112576076,5
2018,112576084,1
2018,112578076,4
2018,112578162,5
2018,112578269,4
2018,112578543,5
2018,112578554,5
2018,112574117,4
2018,112574118,4
2018,112574282,4
2018,112582932,4
2018,112582941,4
2018,112574307,5
2018,112579220,5
2018,112583127,5
2018,112574751,5
2018,112579540,5
2018,112583529,5
2018,112579641,5
2018,112574913,4
2018,112574997,5
2018,112583770,5
2018,112583850,5
2018,112575334,5
2018,112580177,5
2018,112584172,5
2018,112580316,4
2018,112584180,4
2018,112575754,5
2018,112575753,5
2018,112584301,5
2018,112580428,5
2018,112584353,4
2018,112575963,4
2018,112584619,5
2018,112580712,2
2018,116705176,4
2018,116705251,5
2018,116700688,5
2018,116707720,2
2018,116700721,5
2018,116707791,5
2018,116707790,4
2018,116705359,4
2018,116707810,5
2018,116700770,3
2018,116700819,5
2018,116700841,5
2018,116705435,4
2018,116705434,4
2018,116700845,5
2018,116700918,5
2018,116700919,5
2018,116700921,4
2018,116700922,4
2018,116700925,5
2018,116700935,5
2018,116705536,4
2018,116700960,4
2018,116708173,5
2018,116708172,5
2018,116700977,4
2018,116700983,5
2018,116708205,5
2018,116700995,5
2018,116708232,5
2018,116700999,5
2018,116700998,5
2018,116708306,5
2018,116701040,4
2018,113659100,5
2018,113653274,5
2018,112577999,4
2018,112582266,5
2018,112578789,4
2018,112578791,4
2018,112582791,4
2018,112574158,5
2018,112578879,4
2018,112578930,5
2018,112574370,4
2018,112574391,5
2018,112574390,4
2018,112584184,5
2018,112580410,4
2018,112580418,4
2018,116616461,5
2018,116606698,4
2018,116606747,4
2018,116611789,5
2018,116606970,6
2018,116611931,4
2018,112575356,4
2018,112583916,4
2018,112575394,4
2018,112575395,4
2018,113659126,4
2018,116611710,5
2018,116611773,5
2018,116607155,4
2018,116607309,4
2018,110224540,4
2018,110230704,4
2018,110224767,4
2018,110224765,4
2018,110224850,4
2018,110224968,5
2018,110225001,4
2018,110226486,4
2018,110225029,4
2018,110226558,5
2018,110231455,4
2018,110225121,5
2018,110225346,5
2018,110225364,4
2018,110231905,4
2018,110226019,5
2018,110224884,4
2018,110224933,5
2018,110225024,5
2018,110225072,4
2018,110225071,5
2018,110225085,5
2018,110225105,5
2018,110225170,4
2018,110231715,5
2018,110231968,4
2018,111053622,4
2018,111053819,5
2018,111061088,4
2018,111057130,4
2018,110230586,4
2018,110224665,5
2018,110226265,5
2018,110230908,5
2018,110224728,4
2018,110224881,5
2018,110231463,4
2018,110226642,5
2018,110225255,5
2018,110226732,4
2018,110231717,5
2018,112579190,5
2018,112583470,5
2018,112574853,4
2018,112583468,4
2018,112574959,4
2018,112583679,4
2018,112583679,3
2018,112575119,5
2018,112583856,5
2018,112579996,5
2018,112582155,4
2018,112582074,5
2018,112578088,5
2018,112580392,5
2018,112582455,5
2018,112575914,4
2018,112580603,4
2018,112582862,5
2018,112574301,8
2018,112583124,5
2018,112579435,5
2018,112583392,6
2018,112583625,4
2018,112583696,4
2018,112583868,4
2018,112575351,4
2018,112583928,5
2018,112580137,5
2018,112575407,5
2018,112584053,5
2018,112575606,4
2018,112575751,5
2018,112575913,4
2018,112584578,4
2018,112584601,5
2018,112584611,5
2018,112580716,5
2018,112575333,4
2018,112575385,4
2018,112578072,4
2018,112582244,4
2018,112582271,5
2018,112582610,5
2018,112573915,4
2018,112582626,5
2018,112582712,5
2018,112584676,6
2018,112576091,6
2018,113666146,5
2018,112578101,5
2018,112573578,4
2018,112573592,4
2018,112573791,4
2018,112582527,5
2018,112578513,5
2018,112579646,4
2018,112583011,5
2018,112583230,4
2018,112574633,4
2018,112574926,4
2018,112579733,5
2018,112579730,5
2018,112579762,5
2018,112583749,5
2018,112580097,4
2018,112580293,4
2018,112584165,5
2018,112584173,5
2018,112584269,4
2018,112580385,4
2018,112573573,5
2018,112578099,4
2018,112573584,5
2018,112578112,5
2018,112582700,5
2018,112578977,4
2018,112584162,5
2018,112584160,5
2018,112580575,4
2018,112584731,5
2018,112584587,5
2018,112576038,5
2018,112577988,5
2018,112578130,4
2018,112573690,5
2018,112582512,4
2018,112582514,4
2018,112584107,4
2018,112575626,5
2018,112574101,4
2018,112582873,5
2018,112580557,4
2018,112580565,4
2018,112584651,5
2018,113653194,4
2018,113659076,4
2018,113659079,4
2018,113653224,5
2018,113659101,5
2018,113659125,5
2018,112574480,4
2018,112574617,5
2018,112579456,4
2018,112574878,4
2018,112579688,5
2018,112575035,4
2018,112575197,5
2018,112583852,1
2018,112575285,8
2018,112575303,5
2018,112574452,5
2018,112579195,5
2018,112574721,4
2018,112574729,5
2018,112574749,4
2018,112574789,1
2018,112579715,4
2018,112575033,4
2018,112575124,5
2018,112575158,4
2018,112575326,4
2018,112575338,4
2018,112573442,8
2018,112573442,4
2018,112578033,5
2018,112573521,4
2018,112582168,5
2018,112582182,5
2018,112573588,6
2018,112582247,4
2018,112578267,5
2018,112582450,4
2018,112584479,4
2018,112575819,4
2018,112584382,3
2018,112575992,4
2018,112580634,5
2018,113653258,4
2018,113653260,4
2018,113653255,5
2018,113653264,5
2018,113653263,5
2018,113659146,4
2018,113666137,5
2018,113666163,5
2018,113653262,5
2018,125178792,4
2018,125178793,5
2018,125178797,4
2018,125307276,5
2018,125307275,5
2018,125307274,5
2018,127727369,5
2018,125178827,5
2018,125178828,5
2018,126520410,4
2018,125551161,4
2018,105831656,4
2018,105831954,5
2018,105831948,4
2018,105832003,5
2018,105832358,5
2018,105832350,5
2018,105833083,4
2018,105833607,5
2018,104552537,4
2018,104552784,4
2018,104552964,4
2018,104552973,5
2018,104553031,4
2018,104553179,4
2018,109278972,5
2018,109281135,4
2018,109281197,5
2018,109279159,4
2018,109281391,4
2018,109284980,5
2018,109285015,5
2018,109285050,5
2018,109285075,5
2018,109281468,3
2018,109285084,5
2018,109279405,4
2018,109279446,4
